project_ID	geocoded	project_title	date_of_effectiveness	actual_start_date	date_of_agreement	donors	iati_donor_codes	donor_iso3	amp_sector_name	donor_iso3	ad_sector_code	ad_sector_name	status	total_c_to_2012	total_d_to_2012	c_2000	c_2001	c_2002	c_2003	c_2004	c_2005	c_2006	c_2007	c_2008	c_2009	c_2010	c_2011	c_2012	c_2013_currentUSD	d_2001	d_2002	d_2003	d_2004	d_2005	d_2006	d_2007	d_2008	d_2009	d_2010	d_2011	d_2012	d_2013_currentUSD
872381113170	1	"65-12104001-KAT (CI) Following up on the media assessment based on MDIs"				"United Nations Educational Scientific and Cultural Organization"	41304		COMMUNICATIONS	DAC	220	Communications	On-Going	10625.79	0	0	0	0	0	0	0	0	0	0	0	0	0	10625.79	0	0	0	0	0	0	0	0	0	0	0	0	0	4475
872381113171	1	"65-21204002-KAT (CI) Creating conditions for the safeguarding of documentary heritage as a symbolic force for peace, social stability and national identity"				"United Nations Educational Scientific and Cultural Organization"	41304		COMMUNICATIONS	DAC	220	Communications	On-Going	12336.03	0	0	0	0	0	0	0	0	0	0	0	0	0	12336.03	0	0	0	0	0	0	0	0	0	0	0	0	0	6943
872381113172	1	"553 RAS 4005.5 (Culture) Strengthening capacities of Nepal for implementing the Convention for the Safeguarding of the Intangible Cultural Heritage"				"United Nations Educational Scientific and Cultural Organization"	41304		"YOUTH SPORTS & CULTURE"	DAC	160	"Other Social Infrastructure and Services"	On-Going	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51492	0	0	0	0	0	0	0	0	0	0	0	0	26347
872381113174	1	"216 NEP 4000 (Culture) UNESCO/UNDP Lumbini Development Support Team"				"United Nations Educational Scientific and Cultural Organization"	41304		"YOUTH SPORTS & CULTURE"	DAC	160	"Other Social Infrastructure and Services"	On-Going	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100020	0	0	0	0	0	0	0	0	0	0	0	0	43140
87238111554	1	"51-11444001-KAT (Education) Improving literacy for sustainable development with particular focus on women and disadvantaged groups within the framework of LIFE"	2010-01-01	2010-01-01	2010-01-01	"United Nations Educational Scientific and Cultural Organization"	41304		EDUCATION	DAC	110	Education	Completed	44199.44	55093.27	0	0	0	0	0	0	0	0	0	44199.44	0	0	0	0	0	0	0	0	0	0	0	0	0	22114.27	32979	0	0
87238111555	1	"51-12400015-KAT (Education) Support Nat effort for assessing secondary education policy in light of School Sector Reform Prog (SSRP)"	2010-01-01	2010-01-01	2010-01-01	"United Nations Educational Scientific and Cultural Organization"	41304		EDUCATION	DAC	110	Education	Completed	55249.3	73260.99	0	0	0	0	0	0	0	0	0	55249.3	0	0	0	0	0	0	0	0	0	0	0	0	0	28342.99	44918	0	0
87238111556	1	"51-12409016-KAT (Education) Supporting national efforts to improve policies for achieving quality basic education for all"	2010-01-01	2010-01-01	2010-01-01	"United Nations Educational Scientific and Cultural Organization"	41304		EDUCATION	DAC	110	Education	Completed	44199.44	33327.01	0	0	0	0	0	0	0	0	0	44199.44	0	0	0	0	0	0	0	0	0	0	0	0	0	15688.01	17639	0	0
87238111557	1	"51-13443003-KAT (Education) Supporting national efforts for integrating education for sustainable development in a sector wide framework"	2010-01-01	2010-01-01	2010-01-01	"United Nations Educational Scientific and Cultural Organization"	41304		EDUCATION	DAC	110	Education	Completed	35470.05	33117.06	0	0	0	0	0	0	0	0	0	35470.05	0	0	0	0	0	0	0	0	0	0	0	0	0	7952.06	25165	0	0
87238111558	1	"51-13444001-KAT (Education) Enhancing policy, planning and monitoring for achieving the goals of EFA in the context of School Sector Reform (SSR) and federalism"	2010-01-01	2010-01-01	2010-01-01	"United Nations Educational Scientific and Cultural Organization"	41304		EDUCATION	DAC	110	Education	Completed	66299.16	78818.01	0	0	0	0	0	0	0	0	0	66299.16	0	0	0	0	0	0	0	0	0	0	0	0	0	29358.01	49460	0	0
87238111559	1	"54-11200083-KAT (Culture) Supporting national efforts for effective implementation of the WH Convention in Nepal"	2010-01-08	2010-01-01	2010-01-08	"United Nations Educational Scientific and Cultural Organization"	41304		"OTHERS: SOCIAL"	DAC	160	"Other Social Infrastructure and Services"	Completed	90626.54	105074	0	0	0	0	0	0	0	0	0	90626.54	0	0	0	0	0	0	0	0	0	0	0	0	0	30325	74749	0	0
87238111560	1	"54-12200039-KAT (Culture) Support for strengthening national policies for safeguarding Nepal's intangible cultural heritage in the spirit of 2003 Convention"	2010-01-01	2010-01-01	2010-01-01	"United Nations Educational Scientific and Cultural Organization"	41304		"OTHERS: SOCIAL"	DAC	160	"Other Social Infrastructure and Services"	Completed	37569.52	44601.92	0	0	0	0	0	0	0	0	0	37569.52	0	0	0	0	0	0	0	0	0	0	0	0	0	13143.92	31458	0	0
87238111561	1	"55-11140028-KAT (Communication & Information) Developing free, independent and pluralistic media based on MDIs"	2010-01-01	2010-01-01	2010-01-01	"United Nations Educational Scientific and Cultural Organization"	41304		COMMUNICATIONS	DAC	220	Communications	Completed	33149.58	30710.74	0	0	0	0	0	0	0	0	0	33149.58	0	0	0	0	0	0	0	0	0	0	0	0	0	9619.74	21091	0	0
87238111562	1	"55-11340016-KAT (Communication & Information) Foster editorial independence and quality programming in community media and public service broadcasting"	2010-01-01	2010-01-01	2010-01-01	"United Nations Educational Scientific and Cultural Organization"	41304		COMMUNICATIONS	DAC	220	Communications	Completed	21828.32	37588.16	0	0	0	0	0	0	0	0	0	0	21828.32	0	0	0	0	0	0	0	0	0	0	0	0	19140.16	18448	0	0
87238111563	1	"55-21100027-KAT (Communication & Information) Developing free, independent and pluralistic media based on MDIs"	2010-01-01	2010-01-01	2010-01-01	"United Nations Educational Scientific and Cultural Organization"	41304		COMMUNICATIONS	DAC	220	Communications	Completed	72788.74	88468.87	0	0	0	0	0	0	0	0	0	72788.74	0	0	0	0	0	0	0	0	0	0	0	0	0	35516.87	52952	0	0
87238111564	1	"55-22404028-KAT (Communication & Information) Developing strategies for using ICTs in knowledge acquisition and sharing"	2010-01-01	2010-01-01	2010-01-01	"United Nations Educational Scientific and Cultural Organization"	41304		COMMUNICATIONS	DAC	220	Communications	Completed	22099.72	18855.35	0	0	0	0	0	0	0	0	0	22099.72	0	0	0	0	0	0	0	0	0	0	0	0	0	2141.35	16714	0	0
87238111565	1	"552 NEP 1002 (ExB - Education) JFIT Literacy Project - Phase 2"	2010-01-22	2010-01-22	2010-01-22	"United Nations Educational Scientific and Cultural Organization"	41304		EDUCATION	DAC	110	Education	Completed	109141.64	155764.46	0	0	0	0	0	0	0	0	0	0	109141.64	0	0	0	0	0	0	0	0	0	0	0	0	68666.46	87098	0	0
87238111566	1	"207 NEP 1000 (ExB - Education) HIV and AIDS education through community learning centres (CLCs) among illiterate women in the mid- and far-west regions of Nepal"	2011-02-01	2011-02-01	2011-02-01	"United Nations Educational Scientific and Cultural Organization"	41304		EDUCATION	DAC	110	Education	Completed	45181	13983	0	0	0	0	0	0	0	0	0	0	0	45181	0	0	0	0	0	0	0	0	0	0	0	0	13983	0	0
87238112549	1	"Assistance for Support for Targeted and Sustainable Development Programs for Highly Marginalized Groups"			2011-06-08	"Asian Development Bank"	46004		"LOCAL DEVELOPMENT"	DAC	430	Other	On-Going	2700000	202193.63	0	0	0	0	0	0	0	0	0	0	0	2700000	0	0	0	0	0	0	0	0	0	0	0	0	0	202193.63	0
87238112568	1	"Rani Jamara Kulariya Irrigation Project"	2011-11-30		2011-04-29	"International Development Association"	44002		IRRIGATION	DAC	311	Agriculture	On-Going	41653012.03	0	0	0	0	0	0	0	0	0	0	0	0	41653012.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8160000
87238112623	1	"National Rural and Renewable Energy Programme(NRREP)"	2012-07-18	2012-07-18	2012-07-18	Denmark|Norway	11000|11000		"ALTERNATE ENERGY"	DAC	230	"Energy Generation and Supply"	On-Going	64757126.28	7857959.49	0	0	0	0	0	0	0	0	0	0	0	0	64757126.28	0	0	0	0	0	0	0	0	0	0	0	0	7857959.49	0
8723811265	1	"Research and Development technical Assistance for effective Deployment of Distributed Wind Systems"	2010-06-17	2010-06-17	2009-12-17	"Asian Development Bank"	46004		"ALTERNATE ENERGY"	DAC	230	"Energy Generation and Supply"	Completed	4276296.21	0	0	0	0	0	0	0	0	0	0	4276296.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8723811269	1	"TA:Strengthened the TDF Capacity for PPP"	2011-05-29	2011-05-29	2010-11-29	"Asian Development Bank"	46004		"URBAN DEVELOPMENT"	DAC	430	Other	On-Going	310000	263231.34	0	0	0	0	0	0	0	0	0	0	0	310000	0	0	0	0	0	0	0	0	0	0	0	0	26176	237055.34	0
872381132212	1	"District Level Master Triggerers’ ToT on Total Sanitation in Bajura District"	2011-12-07	2011-12-07	2011-12-07	"United Nations Human Settlements Programme"	41120		HEALTH	DAC	120	Health	On-Going	14992	10619.71	0	0	0	0	0	0	0	0	0	0	0	14992	0	0	0	0	0	0	0	0	0	0	0	0	0	10619.71	0
872381132213	1	"District Level Master Triggerers’ ToT on Total Sanitation in Bardiya District including Gulariya and Tikapur Municipalities"	2011-12-07	2011-12-07	2011-12-07	"United Nations Human Settlements Programme"	41120		HEALTH	DAC	120	Health	Completed	15000	15179.7	0	0	0	0	0	0	0	0	0	0	0	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	15179.7	0
872381132214	1	"Orientation on Total Sanitation and Behavioural Change to Schools, Communities and Local Stakeholders in Bajura"	2011-12-08	2011-12-08	2011-12-08	"United Nations Human Settlements Programme"	41120		HEALTH	DAC	120	Health	On-Going	67000	47461.86	0	0	0	0	0	0	0	0	0	0	0	67000	0	0	0	0	0	0	0	0	0	0	0	0	0	47461.86	0
872381132215	1	"Orientation on Total Sanitation and Behavioural Change to Schools, Communities and Local Stakeholders in Bardiya"	2012-01-19	2012-01-19	2012-01-19	"United Nations Human Settlements Programme"	41120		HEALTH	DAC	120	Health	On-Going	67774.33	20332.7	0	0	0	0	0	0	0	0	0	0	0	0	67774.33	0	0	0	0	0	0	0	0	0	0	0	0	20332.7	0
872381132216	1	"Orientation on Total Sanitation and Behavioural Change to Schools, Communities and Local Stakeholders in Gulariya and Tikapur Municipalities"	2012-01-23	2012-01-23	2012-01-23	"United Nations Human Settlements Programme"	41120		HEALTH	DAC	120	Health	On-Going	9107.82	6375.47	0	0	0	0	0	0	0	0	0	0	0	0	9107.82	0	0	0	0	0	0	0	0	0	0	0	0	6375.47	0
872381132219	1	"Capacity Development of Stakeholders on Sector Coordination and Planning in Bajura"	2011-12-07	2011-12-07	2011-12-07	"United Nations Human Settlements Programme"	41120		HEALTH	DAC	120	Health	On-Going	16000	12953.34	0	0	0	0	0	0	0	0	0	0	0	16000	0	0	0	0	0	0	0	0	0	0	0	0	0	12953.34	0
872381132221	1	"Capacity Development of Stakeholders on Sector Coordination and Planning in Bardiya"	2011-12-07	2011-12-07	2011-12-07	"United Nations Human Settlements Programme"	41120		HEALTH	DAC	120	Health	On-Going	15990	12945.25	0	0	0	0	0	0	0	0	0	0	0	15990	0	0	0	0	0	0	0	0	0	0	0	0	0	12945.25	0
872381133118	1	"Orientation and Sensitization of District and VDC Level Stakeholders in Sector Coordination, Planning and implementation in Sunsari District"	2012-06-18	2012-07-18	2012-06-18	"United Nations Human Settlements Programme"	41120		HEALTH	DAC	120	Health	On-Going	35820.05	14327.61	0	0	0	0	0	0	0	0	0	0	0	0	35820.05	0	0	0	0	0	0	0	0	0	0	0	0	14327.61	0
872381133181	1	"Orientation on Total Sanitation and Behavioural Change to Schools, Communities and Local Stakeholders in Sindhupalchowk"	2012-06-18	2012-06-18	2012-06-18	"United Nations Human Settlements Programme"	41120		HEALTH	DAC	120	Health	On-Going	183982.04	55194.41	0	0	0	0	0	0	0	0	0	0	0	0	183982.04	0	0	0	0	0	0	0	0	0	0	0	0	55194.41	0
872381133182	1	"Open Defecation Free Campaign and Sanitation and Hygiene Behavioural Promotion in Bardiya-II"	2012-07-05	2012-07-05	2012-07-05	"United Nations Human Settlements Programme"	41120		HEALTH	DAC	120	Health	On-Going	138587.64	41577.2	0	0	0	0	0	0	0	0	0	0	0	0	138587.64	0	0	0	0	0	0	0	0	0	0	0	0	41577.2	0
872381133183	1	"Open Defecation Free Campaign and Sanitation and Hygiene Behavioural Promotion in Arghakhanchi"	2012-07-04	2012-07-04	2012-07-04	"United Nations Human Settlements Programme"	41120		HEALTH	DAC	120	Health	On-Going	302522.36	90756.4	0	0	0	0	0	0	0	0	0	0	0	0	302522.36	0	0	0	0	0	0	0	0	0	0	0	0	90756.4	0
872381133184	1	"Open Defecation Free Campaign and Sanitation and Hygiene Behavioural Promotion in Sindhupalchowk"	2012-06-18	2012-06-18	2012-06-18	"United Nations Human Settlements Programme"	41120		HEALTH	DAC	120	Health	On-Going	285208.39	85561.91	0	0	0	0	0	0	0	0	0	0	0	0	285208.39	0	0	0	0	0	0	0	0	0	0	0	0	85561.91	0
872381133185	1	"Capacity Building on Total Sanitation and Behavioural Change to Schools, Communities and Local Level Stakeholders in Bardiya Districts - II"	2012-06-18	2012-07-18	2012-06-18	"United Nations Human Settlements Programme"	41120		HEALTH	DAC	120	Health	On-Going	94004.86	28201.86	0	0	0	0	0	0	0	0	0	0	0	0	94004.86	0	0	0	0	0	0	0	0	0	0	0	0	28201.86	0
872381133186	1	"Capacity Building on Total Sanitation and Behavioural Change to Schools, Communities and Local Level Stakeholders in  Arghakhanchi"	2012-06-18	2012-07-18	2012-06-18	"United Nations Human Settlements Programme"	41120		HEALTH	DAC	120	Health	On-Going	212930.74	63879.22	0	0	0	0	0	0	0	0	0	0	0	0	212930.74	0	0	0	0	0	0	0	0	0	0	0	0	63879.22	0
872381133232	1	"Capacity Building on Total Sanitation and Behavioral Change to Schools, Communities and Local Level Stakeholders in Sunsari Districts"	2012-06-20	2012-07-20	2012-06-20	"United Nations Human Settlements Programme"	41120		HEALTH	DAC	120	Health	On-Going	180012.04	54004.32	0	0	0	0	0	0	0	0	0	0	0	0	180012.04	0	0	0	0	0	0	0	0	0	0	0	0	54004.32	0
872381133236	1	"Orientation and Sensitization of District and VDC Level Stakeholders in Sector Coordination Planning and Implementation in Sindhupalchowk District"	2012-06-18	2012-07-18	2012-06-18	"United Nations Human Settlements Programme"	41120		HEALTH	DAC	120	Health	On-Going	38151.65	15260.66	0	0	0	0	0	0	0	0	0	0	0	0	38151.65	0	0	0	0	0	0	0	0	0	0	0	0	15260.66	0
872381133238	1	"Orientation and Sensitization of District and VDC Level Stakeholders in Sector Coordination Planning and Implementation in Arghakhanchi"	2012-06-18	2012-06-18	2012-06-18	"United Nations Human Settlements Programme"	41120		HEALTH	DAC	120	Health	On-Going	34600.61	10379.88	0	0	0	0	0	0	0	0	0	0	0	0	34600.61	0	0	0	0	0	0	0	0	0	0	0	0	10379.88	0
87238113469	1	"Isolated Water Supply System for Urban Poor Communities in Kathmandu Valley"	2009-08-21	2009-08-21	2009-08-21	"United Nations Human Settlements Programme"	41120		"DRINKING WATER"	DAC	140	"Water Supply and Sanitation"	On-Going	190057.6	109235.45	0	0	0	0	0	0	0	0	0	190057.6	0	0	0	0	0	0	0	0	0	0	0	0	57017.28	0	0	52218.17	0
87238113470	1	"WASH Lifesaving Support Project- Preventing deaths of vulnerable population (children and women) through lifesaving WASH promotion and response (CERF Nepal Project)"	2011-02-01	2011-02-01	2011-02-01	"United Nations Human Settlements Programme"	41120		"DRINKING WATER"	DAC	140	"Water Supply and Sanitation"	Completed	62915	62915	0	0	0	0	0	0	0	0	0	0	0	62915	0	0	0	0	0	0	0	0	0	0	0	0	62915	0	0
87238113471	1	"Lifesaving Initiatives for Flood Affected People in 10 Village Development Committees of Kanchanpur District (CERF Nepal Project)"	2011-02-02	2011-02-02	2011-02-02	"United Nations Human Settlements Programme"	41120		"DRINKING WATER"	DAC	140	"Water Supply and Sanitation"	Completed	27121	25810	0	0	0	0	0	0	0	0	0	0	0	27121	0	0	0	0	0	0	0	0	0	0	0	0	25810	0	0
87238113472	1	"Pro Poor Urban Governance through Poverty Mapping and Gender Assessment in Selected Municipalities"	2007-09-16	2007-09-16	2007-09-16	"United Nations Human Settlements Programme"	41120		"URBAN DEVELOPMENT"	DAC	430	Other	Completed	179942.54	104984.87	0	0	0	0	0	0	0	179942.54	0	0	0	0	0	0	0	0	0	0	0	0	53982.99	0	0	51001.88	0	0	0
87238113473	1	"Capacity Building of Water and Sanitation User’s Committee (WSUC) for Pro Poor Service Delivery in Selected Five Small Towns and Development of Management Information System for all Towns: Tulsipur, Birendranagar, Kohalpur, Attariya and Mahendranagar."	2007-09-16	2007-09-16	2007-09-16	"United Nations Human Settlements Programme"	41120		"DRINKING WATER"	DAC	140	"Water Supply and Sanitation"	Completed	224688.46	209356.7	0	0	0	0	0	0	0	224688.46	0	0	0	0	0	0	0	0	0	0	0	0	67406.54	0	0	63684.14	38900	39366.02	0
87238113475	1	"Strengthening Water, Sanitation and Hygiene Treasuring Health (SWASHTHA)- II- in Tikapur and Guleriaya, Nepal."	2009-11-27	2009-11-27	2009-11-27	"United Nations Human Settlements Programme"	41120		"DRINKING WATER"	DAC	140	"Water Supply and Sanitation"	On-Going	144200.68	121966.99	0	0	0	0	0	0	0	0	0	144200.68	0	0	0	0	0	0	0	0	0	0	0	0	0	42728.95	0	79238.04	0
87238113477	1	"Improved Municipal Solid Waste Management through Institutional Capacity Building of SWMRMC of Nepal - II"	2009-12-24	2009-12-24	2009-12-24	"United Nations Human Settlements Programme"	41120		"URBAN DEVELOPMENT"	DAC	430	Other	On-Going	182322.7	54025.11	0	0	0	0	0	0	0	0	0	182322.7	0	0	0	0	0	0	0	0	0	0	0	0	0	54025.11	0	0	0
87238113483	1	"Dissemination of Nepal National Water Plan and Water for Asian Cities Program through Media in Nepal"	2010-02-10	2010-02-10	2010-02-10	"United Nations Human Settlements Programme"	41120		"DRINKING WATER|HEALTH"	DAC	140|120	"Water Supply and Sanitation|Health"	Completed	26193.99	24935.09	0	0	0	0	0	0	0	0	0	0	26193.99	0	0	0	0	0	0	0	0	0	0	0	0	10477.59	9600	4857.5	0
87238113488	1	"Open Defecation Free Campaign and Sanitation and Hygiene Behaviour Promotion in Bajura District"	2011-12-07	2012-04-07	2011-12-07	"United Nations Human Settlements Programme"	41120		HEALTH	DAC	120	Health	On-Going	130000	118401.67	0	0	0	0	0	0	0	0	0	0	0	130000	0	0	0	0	0	0	0	0	0	0	0	0	0	118401.67	0
87238113490	1	"Open Defecation Free Campaign and Sanitation and Hygiene Behaviour Promotion in Bardiya District"		2011-12-07	2011-12-07	"United Nations Human Settlements Programme"	41120		HEALTH	DAC	120	Health	On-Going	130000	39467.22	0	0	0	0	0	0	0	0	0	0	0	130000	0	0	0	0	0	0	0	0	0	0	0	0	0	39467.22	0
87238113491	1	"Open Defecation Free Campaign and Sanitation and Hygiene Behaviour Promotion in Tikapur Municipality"	2012-01-22	2012-01-22	2012-01-22	"United Nations Human Settlements Programme"	41120		HEALTH	DAC	120	Health	On-Going	30359.4	18215.64	0	0	0	0	0	0	0	0	0	0	0	0	30359.4	0	0	0	0	0	0	0	0	0	0	0	0	18215.64	0
87238113493	1	"Open Defecation Free Campaign and Sanitation and Hygiene Behaviour Promotion in Guleriya Municipality"	2011-12-19	2011-12-19	2011-12-19	"United Nations Human Settlements Programme"	41120		HEALTH	DAC	120	Health	On-Going	30359.4	18215.64	0	0	0	0	0	0	0	0	0	0	0	0	30359.4	0	0	0	0	0	0	0	0	0	0	0	0	18215.64	0
87238113496	1	"Integrated Shelter Assistance for 225 Landless Households Affected by Koshi Flood"	2009-10-07	2009-10-07	2009-10-07	"United Nations Human Settlements Programme"	41120		HOUSING	DAC	160	"Other Social Infrastructure and Services"	Completed	211328.59	208733.38	0	0	0	0	0	0	0	0	0	211328.59	0	0	0	0	0	0	0	0	0	0	0	0	0	208733.38	0	0	0
87238113680	1	"Strengthening Water, Air, Sanitation and Hygiene Treasuring Health (SWASHTHA) - I"	2008-11-03	2008-11-03	2008-11-03	"United Nations Human Settlements Programme"	41120		"DRINKING WATER"	DAC	140	"Water Supply and Sanitation"	On-Going	213222.31	132979.98	0	0	0	0	0	0	0	0	213222.31	0	0	0	0	0	0	0	0	0	0	0	0	53305.57	0	0	39600	40074.41	0
87238113681	1	"Demonstration of Community Rain Water Recharge Techniques in Patan, Nepal"	2009-11-25	2009-11-25	2009-11-25	"United Nations Human Settlements Programme"	41120		"DRINKING WATER"	DAC	140	"Water Supply and Sanitation"	Completed	72453.93	63757.87	0	0	0	0	0	0	0	0	0	72453.93	0	0	0	0	0	0	0	0	0	0	0	0	0	21469.25	0	42288.62	0
87238113682	1	"Institutional Strengthening of Water Users Committees and Accelerating Water and Sanitation Coverage of Five Eastern Small Towns Trijuga, Itahari, Surunga, Buddhabare and Fikkal"	2008-09-12	2008-09-12	2008-09-12	"United Nations Human Settlements Programme"	41120		"DRINKING WATER"	DAC	140	"Water Supply and Sanitation"	On-Going	229913.96	133791.5	0	0	0	0	0	0	0	0	229913.96	0	0	0	0	0	0	0	0	0	0	0	0	68974.18	0	0	0	64817.32	0
87238113683	1	"Capacity Building for Strategic Planning for Municipal Solid Waste Management including understanding of Climate Change and Clean Development Mechanism"	2008-02-10	2008-02-10	2008-02-10	"United Nations Human Settlements Programme"	41120		"URBAN DEVELOPMENT"	DAC	430	Other	On-Going	97591.2	66223.91	0	0	0	0	0	0	0	0	97591.2	0	0	0	0	0	0	0	0	0	0	0	0	39036.91	0	0	27187	0	0
87238113684	1	"Integrating Water and Sanitation Services to Urban Poor Communities in two Municipalities of Nepal"	2009-10-23	2009-10-23	2009-10-23	"United Nations Human Settlements Programme"	41120		"DRINKING WATER"	DAC	140	"Water Supply and Sanitation"	Completed	176797.77	100344.64	0	0	0	0	0	0	0	0	0	176797.77	0	0	0	0	0	0	0	0	0	0	0	0	0	69850.65	0	30493.99	0
